user_id,product_id,rating,interaction_type,timestamp,weight,final_weight,user_idx,product_idx
user_922,2f8317061ddb6249e1faec2fbba98bbc,3,view,2023-10-04 20:00:00,0.3,0.18,193,17628
user_912,a85deb11865e1f25f068979c29bb1c98,3,view,2023-09-05 07:00:00,0.3,0.18,81,13664
user_276,a91f8f76ff66f44a5b2329f5db7d1253,3,purchase,2023-12-28 06:00:00,1.0,0.6,511,6611
user_123,2a5e61efaae87b6bf0e616ebe0a3cf0a,3,view,2023-09-05 05:00:00,0.3,0.18,155,8910
user_590,572b74487913fbc052fc1989f1d1d3a3,3,add_to_cart,2023-12-28 07:00:00,0.7,0.42,277,16056
user_389,db72872c317da348612525ea9f1cf114,3,wishlist,2023-09-05 00:00:00,0.5,0.3,416,3663
user_448,1b1c5345f89e9c0a5d69b395cdf9ae90,3,view,2023-09-12 09:00:00,0.3,0.18,371,3501
user_829,d530c8a7d64e3db4089a90c616259c96,3,view,2023-12-17 14:00:00,0.3,0.18,458,7745
user_799,65731fdc281aed13759ddd1f48ebf411,3,view,2023-10-04 23:00:00,0.3,0.18,912,2769
user_880,dec21c0a045376d59a9edc233eea4920,3,purchase,2023-11-20 19:00:00,1.0,0.6,541,6693
user_958,81afbde709c3f489df264c28e9029be4,3,add_to_cart,2023-12-28 23:00:00,0.7,0.42,597,6756
user_962,098d0bcc475e53f3ad5080d61f1abde5,3,view,2023-10-05 01:00:00,0.3,0.18,643,6730
user_574,ed64eee34262483a5c5366dec7c58cfc,3,view,2023-10-05 04:00:00,0.3,0.18,79,19869
user_7,991ce7c95cfc1a5fc0efa04affdaf84b,3,view,2023-11-26 08:00:00,0.3,0.18,431,10809
user_200,69b37053aa95b8c4c72eace9a0c717f6,3,view,2023-11-20 18:00:00,0.3,0.18,456,2393
user_759,81250a9c528c5a39d645faff78ec9179,3,purchase,2023-12-29 04:00:00,1.0,0.6,660,913
user_278,ea2e9893e2dd294f495f78308b9408cf,3,view,2023-09-04 13:00:00,0.3,0.18,115,545
user_986,29600798068c2b7ce6763507089c49a3,3,add_to_cart,2023-09-04 12:00:00,0.7,0.42,392,4254
user_747,a8e4d8dcd4362d1cde38bda91b7c745b,3,add_to_cart,2023-09-04 11:00:00,0.7,0.42,818,14670
user_237,51add18129a213c1fffea43b69f8eb79,3,view,2023-09-04 10:00:00,0.3,0.18,336,8439
user_173,e6947d7e7839e74d8ca8feb8dde880f6,3,purchase,2023-12-17 13:00:00,1.0,0.6,60,5222
user_692,a75ac3fcf5261c997251459657508e98,3,view,2023-12-29 05:00:00,0.3,0.18,801,5536
user_568,89904d9fd021a498f519fbcbfc654504,3,purchase,2023-09-04 08:00:00,1.0,0.6,45,381
user_663,067744934db047c520162dda3329ef4e,3,purchase,2023-11-20 15:00:00,1.0,0.6,153,17874
user_672,007813b9ab5a53347908a1874ccb2f8b,3,add_to_cart,2023-11-26 09:00:00,0.7,0.42,302,1475
user_787,6860804da5743f47a7163b25fad7fc4d,3,add_to_cart,2023-12-29 08:00:00,0.7,0.42,760,5901
user_91,a118f7392787b842ae3b49531e738c72,3,add_to_cart,2023-11-20 14:00:00,0.7,0.42,509,11193
user_915,ac10686f8bf8a681c0dc504525ce8223,3,add_to_cart,2023-11-27 01:00:00,0.7,0.42,922,2745
user_999,8cc202041fb2ff897fb5ca47203edd0d,3,view,2023-11-20 02:00:00,0.3,0.18,172,16546
user_731,f301f4f4e061035d634b1dec42b0795e,3,view,2024-01-21 06:00:00,0.3,0.18,231,8466
user_640,e32ff0afbce5708504751b31a6ea743e,3,view,2023-11-18 15:00:00,0.3,0.18,804,8292
user_840,15cc12bbb0b1bb7c3c6da37da1b50b7f,3,view,2024-01-03 13:00:00,0.3,0.18,505,3707
user_133,e2009f4ac75aff0f2c6f73e109f775c6,3,purchase,2023-08-31 14:00:00,1.0,0.6,796,18052
user_22,3ce619b1f8b5723d7299667053a7dfc2,3,view,2023-11-19 01:00:00,0.3,0.18,651,9258
user_483,197621907870f76cd4179538e387eb49,3,view,2024-01-03 16:00:00,0.3,0.18,826,17993
user_164,01f4111347938899e1bfb7d6327425ae,3,view,2023-08-31 11:00:00,0.3,0.18,20,2766
user_764,3b08fa9a3255a347edb5b1ea31f421de,3,view,2023-10-07 04:00:00,0.3,0.18,606,18004
user_326,6d2f74e2704f011ad6a5256516e7e9af,3,purchase,2023-10-07 06:00:00,1.0,0.6,601,2621
user_60,20701a83db8ab142aeac61a7939579bb,3,purchase,2024-01-03 17:00:00,1.0,0.6,411,13121
user_336,6fa788a5fdeba28848c93fe2e8b70531,3,add_to_cart,2023-09-14 01:00:00,0.7,0.42,194,12066
user_40,4eab90480811d0fc606b7bd78065f977,3,wishlist,2023-08-31 10:00:00,0.5,0.3,954,19645
user_132,f441b0a502270c9c0a170c19fca43078,3,view,2023-08-31 09:00:00,0.3,0.18,157,547
user_413,a575950536dcc08540ad47ec13c9df0e,3,add_to_cart,2024-01-03 22:00:00,0.7,0.42,883,19891
user_194,537f713842f2ca3b7f4cf68eb010520c,3,add_to_cart,2023-11-18 19:00:00,0.7,0.42,827,10394
user_882,6bc04b3ec1f8d4da2a00f8662f4fbed3,3,view,2023-11-18 17:00:00,0.3,0.18,241,4936
user_627,a19ca4798cf3ecb9a4a949acabcd2dc3,3,add_to_cart,2023-11-18 13:00:00,0.7,0.42,417,4614
user_618,f419bab9ee6a4478e973407659628697,3,view,2023-10-06 11:00:00,0.3,0.18,182,5850
user_128,fd6c842077b72363af463b90ecdd4145,3,view,2023-08-31 05:00:00,0.3,0.18,14,14840
user_386,cfc37525ff9d064bfbfc1d0c99dcfb99,3,add_to_cart,2024-01-04 09:00:00,0.7,0.42,901,7452
user_984,ee7ec03dfcd251775f975c3533851c24,3,wishlist,2023-11-27 09:00:00,0.5,0.3,546,7845
user_290,a75a5bf6b9839a06488f190cc9cc5b1b,3,wishlist,2023-09-14 06:00:00,0.5,0.3,350,1291
user_615,c59bb2f4704710915fff418d505cad20,3,purchase,2023-09-28 21:00:00,1.0,0.6,205,6788
user_188,8e49fb8dfb7be615ae54725853e485e7,3,add_to_cart,2024-01-04 16:00:00,0.7,0.42,802,9815
user_290,3a3dc02fce8531d77639c65e8607e101,3,add_to_cart,2023-12-16 08:00:00,0.7,0.42,350,7555
user_131,0d9de391e96587816148a1b377633d8f,3,view,2023-12-16 02:00:00,0.3,0.18,410,13107
user_729,8a226df232b36866beaed3fa919f8363,3,view,2023-11-18 09:00:00,0.3,0.18,480,9296
user_170,9d6e1a6f85b8c1e6c7eaa83876fca231,3,view,2023-10-07 19:00:00,0.3,0.18,418,3441
user_880,7ef2b198fb864141f5d4a5f425b5faa7,3,view,2024-01-05 03:00:00,0.3,0.18,541,386
user_438,1d440413f92b8c6ec361055ba7d2514a,3,view,2023-11-27 16:00:00,0.3,0.18,530,2798
user_194,b0ac176ad50ea1c83614e5fecce0f8dc,3,add_to_cart,2023-08-30 21:00:00,0.7,0.42,827,9754
user_221,ad9823cba19ad3d3f78e2c78eed7172d,3,purchase,2023-08-30 20:00:00,1.0,0.6,238,15884
user_3,1a3632a85c5607b44f9a182bba1f4bbf,3,add_to_cart,2024-01-03 11:00:00,0.7,0.42,812,15387
user_578,b04b7417d4cb3f6a1b752bd5a5c15ec1,3,wishlist,2023-08-31 17:00:00,0.5,0.3,116,3892
user_57,8507eb0ef32c1c0db700f20aad6d9bcd,3,view,2023-09-13 22:00:00,0.3,0.18,325,3525
user_174,cd0b30b2b1ac389aa9758557ae40777d,3,view,2023-10-07 01:00:00,0.3,0.18,348,2733
user_266,7b61c9e30580ad0f6736bd1c8be0efbe,3,view,2023-12-16 17:00:00,0.3,0.18,838,7964
user_509,db0dfcfafb11779bc48221dbe63cb92b,3,purchase,2023-09-29 06:00:00,1.0,0.6,941,4966
user_702,8618c90af3fa057b6565b421a7fcd69f,3,view,2023-09-01 20:00:00,0.3,0.18,476,12007
user_467,a35a47584c555cbaf23b18cd6a8b4494,3,purchase,2023-12-31 18:00:00,1.0,0.6,589,12168
user_719,54ed6b5ec9c5379db91f899fb91e8551,3,view,2023-09-01 19:00:00,0.3,0.18,311,7252
user_55,af8e18e7148ce558d3b45afc3cfb325f,3,wishlist,2023-12-16 12:00:00,0.5,0.3,274,5149
user_492,84cff956323bd63d24c5402efb6b2087,3,add_to_cart,2024-01-01 01:00:00,0.7,0.42,504,15391
user_228,ebc80150946a7b5d35b528fa5730f950,3,view,2023-12-16 10:00:00,0.3,0.18,140,18589
user_844,032f828f097f7e90f1ae01f08d0f5f15,3,add_to_cart,2023-10-06 16:00:00,0.7,0.42,993,9476
user_463,7b613bbddeb6f8722600e3b35f6dd469,3,view,2023-09-13 19:00:00,0.3,0.18,800,4924
user_993,d6b4bc453eae23dc878f62b285bc61bc,3,add_to_cart,2024-01-01 12:00:00,0.7,0.42,518,8869
user_16,9b4ea391bc3e716594ca75ae04ab5ea5,3,add_to_cart,2024-01-01 17:00:00,0.7,0.42,765,2774
user_16,6b94d676ba495bd00ec69541d36b4f84,3,purchase,2023-09-01 12:00:00,1.0,0.6,765,15052
user_248,714f3c468683024bce3ca271705e56bf,3,wishlist,2023-09-01 11:00:00,0.5,0.3,603,9470
user_972,d3f18dda1c67566b4b247677e0cc431e,3,view,2024-01-01 18:00:00,0.3,0.18,216,5507
user_580,880c70d7ce3f367e62d1b0365fe2d491,3,wishlist,2023-09-01 10:00:00,0.5,0.3,494,12992
user_400,b4114517ba73b6efe7d73410f71d9066,3,purchase,2024-01-01 20:00:00,1.0,0.6,460,14393
user_184,7815fb39feb773db944c9f03bbdcbf64,3,add_to_cart,2024-01-01 22:00:00,0.7,0.42,57,19281
user_340,8e54963ca49bc96869358375fa0f2a05,3,view,2023-09-01 07:00:00,0.3,0.18,543,11528
user_302,826e82524282aceffbe9807441f219a3,3,purchase,2023-09-01 04:00:00,1.0,0.6,449,2983
user_876,ac2116c12271d6435283fc111fc51473,3,purchase,2023-11-19 20:00:00,1.0,0.6,296,10516
user_846,e3ee6ea92904776aca94631c79213ce4,3,view,2023-11-19 16:00:00,0.3,0.18,407,5063
user_465,38fd38a7593415ce73c1825c51a6f723,3,add_to_cart,2023-09-29 03:00:00,0.7,0.42,561,19818
user_709,0235e4d5cae03381ba56c189f8ab5cc9,3,view,2024-01-02 07:00:00,0.3,0.18,584,17774
user_759,0fe159109d02082574279a841e1eb70c,3,view,2023-11-19 14:00:00,0.3,0.18,660,3118
user_244,c350ae3d7320ddae1237dc22eeefa383,3,purchase,2023-11-19 11:00:00,1.0,0.6,704,17657
user_685,29688955d97c4406b6bf909b9a3b441d,3,purchase,2023-10-07 00:00:00,1.0,0.6,162,19202
user_191,b6eca29fa2f4301562547e536839ab01,3,view,2023-08-31 22:00:00,0.3,0.18,776,18293
user_511,27afe079cef38f190a842126ad6edcbe,3,wishlist,2024-01-03 03:00:00,0.5,0.3,13,9760
user_88,3f308efec4de8a0c56276f170ee1f6fe,3,wishlist,2023-10-04 17:00:00,0.5,0.3,627,2716
user_351,a9d6f5c8fd80b575c580a877d88ae7c4,3,view,2023-12-27 23:00:00,0.3,0.18,725,18998
user_441,78dda2b99f94011f833233f7bf408268,3,purchase,2023-12-27 19:00:00,1.0,0.6,921,8353
user_678,734f9ecc46dc18578f397d7f9dbd7e53,3,purchase,2023-10-02 01:00:00,1.0,0.6,719,15782
user_616,d9e7d490fd1948604e34dd3a4cc62609,3,purchase,2023-09-09 17:00:00,1.0,0.6,618,14774
user_22,18d2a5dcf901a6c13547784f88c0ffa5,3,view,2023-09-11 07:00:00,0.3,0.18,651,1109
user_328,8c3427adba2f94b5318de8954e128227,3,purchase,2023-11-24 08:00:00,1.0,0.6,159,13095
user_191,c1364a2a69f492cf096e969bd29855af,3,purchase,2023-10-01 20:00:00,1.0,0.6,776,17492
user_399,89904d9fd021a498f519fbcbfc654504,3,view,2023-11-24 05:00:00,0.3,0.18,842,381
user_832,9875f1ed27773428de7b22c3f11bff1e,3,view,2023-12-22 06:00:00,0.3,0.18,376,13519
user_259,6cd4b5d3c9ca4c7c11a3d8f110020f23,3,purchase,2023-09-09 11:00:00,1.0,0.6,24,2230
user_226,5c214acd19b7eeddc9c0495c591dc303,3,purchase,2023-12-18 17:00:00,1.0,0.6,973,10485
user_750,b42a9b597a3a3dc8f428e2e2323e9aff,3,purchase,2023-09-09 09:00:00,1.0,0.6,989,6569
user_326,a89ef67467d8eceb3d56a60c2efb5ac1,3,add_to_cart,2023-11-25 20:00:00,0.7,0.42,601,6610
user_879,b9b86240c105f7610210c250bf7d2cb3,3,view,2023-10-02 00:00:00,0.3,0.18,638,2722
user_387,a70ea60f971825b2eb57261029f317ec,3,purchase,2023-12-22 20:00:00,1.0,0.6,507,9062
user_763,637c186969522baceafc58e37c9b6dd7,3,view,2023-12-22 22:00:00,0.3,0.18,994,17712
user_389,e1ed84568d4b9a6f8a3270d1148b1b50,3,purchase,2023-12-23 00:00:00,1.0,0.6,416,19110
user_568,e490896a329039e67f8914a3cb70d590,3,purchase,2023-09-09 05:00:00,1.0,0.6,45,8722
user_267,1404eff3ea341df286251067b938e5ad,3,purchase,2023-12-27 17:00:00,1.0,0.6,517,10197
user_752,3cc426e86f14c0821df9e519f2c708a3,3,purchase,2023-09-09 04:00:00,1.0,0.6,897,6170
user_148,6156616fd47ee911f150776a231d3006,3,view,2023-09-09 03:00:00,0.3,0.18,585,12766
user_102,788692d013c9c4eeb6a68ac204dfd7c2,3,wishlist,2023-09-09 02:00:00,0.5,0.3,254,13308
user_779,0bcfe677d593a689cc6b9b9fb0194e17,3,add_to_cart,2023-12-23 03:00:00,0.7,0.42,917,14007
user_709,47d7792e50e69b048b1f17176f170141,3,purchase,2023-09-11 10:00:00,1.0,0.6,584,6470
user_885,0d8a6c2d1b58d3dc40a4abda93fb1129,3,view,2023-09-08 21:00:00,0.3,0.18,233,4511
user_499,1a4395c87d27c120353cebd634f5b670,3,view,2023-12-18 16:00:00,0.3,0.18,215,9703
user_296,0fa269ea4de3b019bffd781122ff115c,3,purchase,2023-09-08 17:00:00,1.0,0.6,53,3031
user_57,e469060b25ae7d45ce9864d87da39a3b,3,add_to_cart,2023-11-23 12:00:00,0.7,0.42,325,18222
user_831,5bd0ab5d255619900b94b3022d5a353d,3,view,2023-09-08 16:00:00,0.3,0.18,778,15377
user_345,a6cc0149a9fca2b6076c68cd6d9b448d,3,purchase,2023-12-23 16:00:00,1.0,0.6,328,9874
user_328,a1e8c7d5f006044f36537aaa61c34fd5,3,view,2023-10-02 13:00:00,0.3,0.18,159,18413
user_376,7b5631eef5fc44b42d40d93d902ba3e1,3,view,2023-12-18 14:00:00,0.3,0.18,310,5344
user_537,bbaf5c295019143388a2dddce9063a38,3,add_to_cart,2023-09-11 22:00:00,0.7,0.42,527,9762
user_657,94be522df5ce035d180a864dc200f2bc,3,purchase,2023-09-11 06:00:00,1.0,0.6,563,7814
user_498,ec6d8896fd95454f9eac9d8b3e64176f,3,purchase,2023-10-01 16:00:00,1.0,0.6,439,15544
user_930,128ec04e77078ed0f2d53368b4acf8e7,3,add_to_cart,2023-12-21 19:00:00,0.7,0.42,71,19402
user_795,e9c0926ee749974de29b797092518ef6,3,wishlist,2023-09-30 08:00:00,0.5,0.3,397,4060
user_936,7ae2fc22ea2ec49ec148ec25ffbab3eb,3,add_to_cart,2023-09-10 22:00:00,0.7,0.42,874,10277
user_18,684580b3fdafe8a0a982585f76beaeda,3,view,2023-11-25 13:00:00,0.3,0.18,351,17161
user_479,7ed29a5c6cb3ea7a9b4e037f75a96337,3,purchase,2023-09-30 18:00:00,1.0,0.6,576,4590
user_762,9dc19044c5b74313d6b550251d5277ce,3,purchase,2023-09-30 19:00:00,1.0,0.6,367,8605
user_59,697f4e16b77e369bf90703b1258fa995,3,add_to_cart,2023-09-30 13:00:00,0.7,0.42,34,1118
user_970,d802d5f1dcc5a47c9d00ad2304a27d34,3,add_to_cart,2023-11-25 10:00:00,0.7,0.42,214,4247
user_420,a57ca255ba26e39a100d328b229d730a,3,view,2023-11-25 08:00:00,0.3,0.18,133,8184
user_958,f8d807e09db39e8b5e222e6ab42f3dab,3,wishlist,2023-12-20 03:00:00,0.5,0.3,597,15922
user_608,45864252b310a16a41fa8219042b7bb5,3,view,2023-12-19 01:00:00,0.3,0.18,600,8447
user_894,7b008f655ffeecf1e2ca434b0369bb86,3,view,2023-12-20 07:00:00,0.3,0.18,372,2452
user_259,21398979f02bea378376438b9c458370,3,purchase,2023-11-25 02:00:00,1.0,0.6,24,11629
user_894,89ed1108fca74975e3c5dad0fc16295f,3,add_to_cart,2023-09-30 23:00:00,0.7,0.42,372,14441
user_579,9c28ae74890fa6b1c16c05a5a01ad326,3,view,2023-12-20 11:00:00,0.3,0.18,988,13836
user_314,e370a7c2679dae80a7fdcd0df496fe8f,3,view,2023-12-20 13:00:00,0.3,0.18,668,2744
user_231,7bfdef75482d554da6b3ec4e8fb3ad11,3,view,2023-12-20 15:00:00,0.3,0.18,1,18300
user_125,4381becc988cca74c6d8de64454c672f,3,purchase,2023-11-25 16:00:00,1.0,0.6,782,17629
user_535,e97b4e7e38bb73056bb1f592f10da48f,3,add_to_cart,2023-11-25 00:00:00,0.7,0.42,971,16537
user_745,3bfd8d5371196ffc0ac93a5c2051a424,3,add_to_cart,2023-11-24 23:00:00,0.7,0.42,9,2457
user_397,b0e91e2a90f82063db18364ac7a3c6b7,3,purchase,2023-09-11 03:00:00,1.0,0.6,560,15318
user_901,ba5e1e61db93c25ca73a20c075d82591,3,purchase,2023-09-10 05:00:00,1.0,0.6,85,15502
user_65,c9c27aa5dc7df49e82e55e8abb6b4020,3,purchase,2023-09-30 09:00:00,1.0,0.6,309,43
user_992,770a037060799e63c4a9bcb5e9b7571e,3,purchase,2023-10-01 07:00:00,1.0,0.6,938,3981
user_612,97f0dd3ee00ad6fef8b3a0d68a0fe6e9,3,view,2023-10-01 08:00:00,0.3,0.18,482,5370
user_373,f3eb6853d542e97ba6041ea4c3ac793d,3,purchase,2023-10-01 09:00:00,1.0,0.6,332,18556
user_134,db3b3915f4247345c1bcf1d37c947e34,3,add_to_cart,2023-09-11 04:00:00,0.7,0.42,828,16758
user_347,93a4cd714740bfe20a19780738adca6d,3,add_to_cart,2023-09-10 00:00:00,0.7,0.42,966,558
user_748,41110c78ebd10fe07464ac34d13dd33e,3,view,2023-12-21 13:00:00,0.3,0.18,283,18330
user_786,e2009f4ac75aff0f2c6f73e109f775c6,3,purchase,2023-11-25 19:00:00,1.0,0.6,95,18052
user_455,fc21d08e86c4b45a662f50d2f6e1d2c0,3,view,2023-12-21 17:00:00,0.3,0.18,775,8469
user_931,b1951cbac78f9db1b3ee946be3aeeb49,3,add_to_cart,2023-09-08 02:00:00,0.7,0.42,58,14175
user_721,c80b6d380e9eca04177301c3feabafeb,3,add_to_cart,2023-09-08 01:00:00,0.7,0.42,860,5869
user_340,420b058237e1c2f244fc8f40501f4c20,3,purchase,2023-09-08 00:00:00,1.0,0.6,543,5433
user_628,a4538de060ec7bae0c7952cc41c53389,3,purchase,2023-10-04 01:00:00,1.0,0.6,905,9897
user_211,ef2b167606454d63cab39b365c1ba049,3,view,2023-11-21 23:00:00,0.3,0.18,342,5564
user_971,f18355058b022947b8adf2ae9b2396ea,3,purchase,2023-10-04 05:00:00,1.0,0.6,556,12015
user_770,36ce1fe85b010e5127f50487f92b9585,3,add_to_cart,2023-09-06 17:00:00,0.7,0.42,179,11799
user_383,3ce3e79ef933877e203e8950eb445256,3,add_to_cart,2023-09-06 16:00:00,0.7,0.42,252,17871
user_485,96d63aa58f24fafb164e67d33ca847af,3,view,2023-11-25 22:00:00,0.3,0.18,559,484
user_311,393f37007f2d92db2386025596118071,3,view,2023-12-26 11:00:00,0.3,0.18,593,13857
user_420,d7042a9884bbeb443efb679ec668bcb8,3,view,2023-11-25 23:00:00,0.3,0.18,133,17847
user_238,bed51dc04e671ac5d2ec838d229190fa,3,purchase,2023-10-04 06:00:00,1.0,0.6,953,16318
user_194,d7d05de2c1b41f5de24eea5d9e3d0bc7,3,view,2023-11-26 02:00:00,0.3,0.18,827,4289
user_957,5e02e7b0f623ee533ab10869843b6c6c,3,view,2023-12-26 16:00:00,0.3,0.18,829,17532
user_894,6f88aae915da55cd3e8e79f6c5ac4c31,3,view,2023-12-26 19:00:00,0.3,0.18,372,16837
user_173,0e43a6afb54fdeab096fce14c525228c,3,add_to_cart,2023-12-26 20:00:00,0.7,0.42,60,12500
user_714,04d1d16578cdba10e8a33017f65357f1,3,view,2023-11-21 20:00:00,0.3,0.18,780,12652
user_912,d40aa413796846eb237d2a4d92ce35ce,3,purchase,2023-09-06 04:00:00,1.0,0.6,81,9351
user_848,83ed6695b99fea1dfa85f0c16ce7c420,3,wishlist,2023-11-26 04:00:00,0.5,0.3,500,7088
user_521,bd74e895221de4441dc3725269d712ca,3,add_to_cart,2023-12-27 02:00:00,0.7,0.42,968,16350
user_341,4df59871a13ad03d44b43c6fa35a9590,3,purchase,2023-09-05 23:00:00,1.0,0.6,728,6724
user_98,e13d7a13d87fed9e6e59f8be1c62fdd1,3,purchase,2023-12-27 03:00:00,1.0,0.6,524,14215
user_166,da4ce7f23d3460ca83b1d177f48e01ff,3,purchase,2023-11-21 19:00:00,1.0,0.6,83,15478
user_934,b4deebcfc03f3caabd913de756950036,3,add_to_cart,2023-12-27 06:00:00,0.7,0.42,102,14948
user_41,d3979e8af111cf2d1848f2073ee27399,3,purchase,2023-11-21 16:00:00,1.0,0.6,106,8254
user_340,17a75adeac2b655c9e81b4c63647e909,3,add_to_cart,2023-11-21 07:00:00,0.7,0.42,543,1712
user_129,7f21f9daf676fb80dabb60d2a5978abd,3,add_to_cart,2023-11-21 06:00:00,0.7,0.42,428,14647
user_208,b63de0ec56495d238bed40a089a4f1ee,3,purchase,2023-12-27 12:00:00,1.0,0.6,795,6439
user_335,d41b2aa899f9dcbdb1648a4be9888dbf,3,view,2023-09-05 17:00:00,0.3,0.18,614,17965
user_122,a8bebad0f10d7354fd1a7b4f52791ca2,3,wishlist,2023-10-04 14:00:00,0.5,0.3,641,7872
user_488,06c909c97bb66acfebcd7286ae01fa10,3,view,2023-12-27 15:00:00,0.3,0.18,433,11045
user_975,2c9b72d3c94f98fbb2ab2fba58c09b15,3,view,2023-11-21 02:00:00,0.3,0.18,846,10465
user_318,a475fad9db9b7a5f0412bdda42cd6f51,3,add_to_cart,2023-10-04 15:00:00,0.7,0.42,203,5277
user_919,38cdb5395ed6807a49eefe618f6d3a63,3,view,2023-12-26 01:00:00,0.3,0.18,292,19145
user_714,bcd1d1aede3862a78c884ef188b23465,3,purchase,2023-10-03 23:00:00,1.0,0.6,780,2611
user_315,6937e8820fa198f463fc889070e96b31,3,add_to_cart,2023-09-07 23:00:00,0.7,0.42,220,5957
user_952,f2bcc8d9ca2d2519b4432d8fe211003a,3,view,2023-11-22 04:00:00,0.3,0.18,906,7993
user_606,babda9733467d409d2d3591c85411639,3,view,2023-11-23 04:00:00,0.3,0.18,167,3223
user_237,c43b4a8132b9fa74e9f517500d7574d6,3,view,2023-12-24 06:00:00,0.3,0.18,336,4811
user_401,e05b4dc2d425bdaed95f809875f4e75e,3,purchase,2023-09-11 23:00:00,1.0,0.6,898,9333
user_73,6d9ade66af2b65519d7fc30fc0146ad4,3,view,2023-09-07 20:00:00,0.3,0.18,841,781
user_723,1529d5e4756dbb1e5ab19e09ba3cc1eb,3,view,2023-11-23 02:00:00,0.3,0.18,723,7537
user_868,b3c5f13ced945cd70f70598be2cc8ee8,3,wishlist,2023-12-18 13:00:00,0.5,0.3,51,8410
user_341,d66fa5a11999f60dc1fc45313e360950,3,view,2023-11-22 21:00:00,0.3,0.18,728,4335
user_921,c3a7aea1e651ad62154b8e024bf8bdc0,3,purchase,2023-09-07 16:00:00,1.0,0.6,681,17551
user_399,fe95ce2db48c7545c4283a07b816dffa,3,view,2023-10-03 00:00:00,0.3,0.18,842,9898
user_54,025a85a3d1cddc6307f7dc075d8d2132,3,add_to_cart,2023-12-24 15:00:00,0.7,0.42,538,11367
user_895,b58582f8bb24cc072526435b42de2435,3,wishlist,2023-09-07 15:00:00,0.5,0.3,724,3065
user_322,44931459e401d635c4219f55f795fc3c,3,purchase,2023-09-12 00:00:00,1.0,0.6,824,16212
user_949,a11773bc4188f1c6226b941ec61c2024,3,view,2023-11-22 19:00:00,0.3,0.18,484,16572
user_77,a02094ff2122583e262a199e840496d6,3,wishlist,2023-12-24 20:00:00,0.5,0.3,54,16176
user_936,219dad7a926283a511bd5043fa92b4c3,3,view,2023-12-24 22:00:00,0.3,0.18,874,7746
user_430,9901dc80ac94e7270fe6826f12a9506c,3,view,2023-11-22 17:00:00,0.3,0.18,984,6511
user_45,79e5ee574d09fdb039f9da2a8fd5d5e3,3,view,2023-12-24 23:00:00,0.3,0.18,542,2475
user_181,9a528f244db045ad95b5b2201d60298b,3,add_to_cart,2023-11-22 14:00:00,0.7,0.42,268,11225
user_395,e416c37365da984b79993a60f80d5fec,3,view,2023-10-03 10:00:00,0.3,0.18,168,4342
user_372,d8a119878662ede3df251bac374d8e6b,3,purchase,2023-12-25 05:00:00,1.0,0.6,393,4145
user_935,1098f439fac628d392e61af4eb99a1aa,3,view,2023-11-22 11:00:00,0.3,0.18,649,12835
user_876,19a570b6717955a8c48e5f280617ef24,3,view,2023-10-03 15:00:00,0.3,0.18,296,8813
user_864,e05b4dc2d425bdaed95f809875f4e75e,3,add_to_cart,2023-12-25 07:00:00,0.7,0.42,323,9333
user_568,030649f74aeffed68a194211cde720e6,3,view,2023-12-25 08:00:00,0.3,0.18,45,15282
user_659,819a99b47c6e1cdd86be6ce83fd66f7f,3,add_to_cart,2023-11-22 10:00:00,0.7,0.42,375,5749
user_510,c3a3006a35b69801dfdce2208135f1d5,3,add_to_cart,2023-12-18 08:00:00,0.7,0.42,18,17481
user_842,a8b44ebe9a7e453c7f6c22a2b01e59ed,3,view,2023-11-22 07:00:00,0.3,0.18,427,6891
user_981,d9c71ee2ae43c5cbb3b348186b7c2ea8,3,add_to_cart,2023-12-25 14:00:00,0.7,0.42,855,7958
user_689,5f0c0dd3f5df1ed14ea803b79a0c540d,3,purchase,2023-12-25 15:00:00,1.0,0.6,630,10661
user_451,8c2f4a469ece8eaf4a6e3397309c82c2,3,view,2023-11-18 07:00:00,0.3,0.18,55,15753
user_511,62c39bd5e00675c87370a06d61f34744,3,add_to_cart,2023-11-18 04:00:00,0.7,0.42,13,16853
user_69,5d58fcaffe8d17aef1445ca752285d3e,3,add_to_cart,2024-01-05 06:00:00,0.7,0.42,80,7535
user_836,5f58fca180832f889642245fe51a0dde,3,purchase,2023-10-13 08:00:00,1.0,0.6,438,17600
user_361,63f1178971121613def978282ac9d804,3,view,2023-10-12 17:00:00,0.3,0.18,709,10183
user_116,85e4902ad4217bd5881f625c572e267e,3,wishlist,2023-11-13 13:00:00,0.5,0.3,866,11954
user_684,f3606366c5816ac3f430120b46d7ec84,3,purchase,2024-01-15 08:00:00,1.0,0.6,265,8478
user_836,fbf1fe7ee9b40c0d78a7a3d41cb93c97,3,add_to_cart,2023-11-13 12:00:00,0.7,0.42,438,15264
user_778,b49640bb93cb784910a8de2621797c95,3,wishlist,2023-11-28 22:00:00,0.5,0.3,313,10385
user_698,480f61d0a744a37f0617f14d94eae365,3,purchase,2023-11-13 07:00:00,1.0,0.6,253,4472
user_382,b4329486c1f5633af6bda1f9dce4c012,3,view,2023-11-13 05:00:00,0.3,0.18,659,4973
user_326,2231a6fc63274c46043e353f1728f077,3,purchase,2023-08-21 16:00:00,1.0,0.6,601,7657
user_257,1572e520db5413e60fa74aab018d565b,3,view,2024-01-15 21:00:00,0.3,0.18,154,19303
